datetime,line,Irrigation (ON/OFF),Soil Moisture [RH%],Soil Temperature [C],Environmental Temperature [ C],Environmental Humidity [RH %],Weather Forecast Rainfall [mm],Crop Data Evapotranspiration [mm],Irrigation_Decision,Moisture_Derivative
2023-08-10 02:30:00,3,0,18.85,21.9,16.2,81.5,0.0,0.0,1,-0.03999999999999915
2023-08-10 02:40:00,3,0,18.89,21.9,16.1,83.0,0.0,0.0,1,0.03999999999999915
2023-08-10 02:50:00,3,0,18.85,21.9,15.8,83.0,0.0,0.0,1,-0.03999999999999915
2023-08-10 03:00:00,3,0,18.85,21.9,15.7,81.0,0.0,0.0,1,0.0
2023-08-10 03:10:00,3,0,18.85,21.8,15.6,82.0,0.0,0.0,1,0.0
2023-08-10 03:20:00,3,0,18.85,21.8,15.5,81.0,0.0,0.0,1,0.0
2023-08-10 03:30:00,3,0,18.85,21.8,15.3,82.0,0.0,0.0,1,0.0
2023-08-10 03:40:00,3,0,18.85,21.8,15.3,82.0,0.0,0.0,1,0.0
2023-08-10 03:50:00,3,0,18.85,21.8,15.1,82.5,0.0,0.0,1,0.0
2023-08-10 04:00:00,3,0,18.85,21.7,14.8,84.0,0.0,0.0,1,0.0
2023-08-10 04:10:00,3,0,18.85,21.7,14.5,83.5,0.0,0.0,1,0.0
2023-08-10 04:20:00,3,0,18.75,21.7,14.3,84.5,0.0,0.0,1,-0.10000000000000142
2023-08-10 04:30:00,3,0,18.75,21.7,14.4,85.0,0.0,0.0,1,0.0
2023-08-10 04:40:00,3,0,18.75,21.7,14.7,85.0,0.0,0.0,1,0.0
2023-08-10 04:50:00,3,0,18.75,21.7,15.4,83.0,0.0,0.0,1,0.0
2023-08-10 05:00:00,3,0,18.75,21.7,16.0,82.0,0.0,0.0,1,0.0
2023-08-10 05:10:00,3,0,18.75,21.6,16.4,80.5,0.0,0.0,1,0.0
2023-08-10 05:20:00,3,0,18.75,21.6,16.8,79.5,0.0,0.0,1,0.0
2023-08-10 05:30:00,3,0,18.75,21.6,17.2,78.0,0.0,0.0,1,0.0
2023-08-10 05:40:00,3,0,18.75,21.6,18.0,77.5,0.0,0.0,1,0.0
2023-08-10 05:50:00,3,0,18.75,21.6,20.5,70.5,0.0,0.0,1,0.0
2023-08-10 06:00:00,3,0,18.75,21.5,22.6,63.5,0.0,0.01,1,0.0
2023-08-10 06:10:00,3,0,18.7,21.5,24.2,59.0,0.0,0.01,1,-0.05000000000000071
2023-08-10 06:20:00,3,0,18.7,21.5,25.7,55.0,0.0,0.01,1,0.0
2023-08-10 06:30:00,3,0,18.7,21.5,26.1,54.5,0.0,0.01,1,0.0
2023-08-10 06:40:00,3,0,18.7,21.5,26.9,52.5,0.0,0.01,1,0.0
2023-08-10 06:50:00,3,0,18.7,21.5,27.4,51.5,0.0,0.01,1,0.0
2023-08-10 07:00:00,3,0,18.64,21.4,27.9,50.0,0.0,0.07,1,-0.05999999999999872
2023-08-10 07:10:00,3,0,18.64,21.4,28.9,48.5,0.0,0.07,1,0.0
2023-08-10 07:20:00,3,0,18.64,21.4,28.7,47.5,0.0,0.07,1,0.0
2023-08-10 07:30:00,3,0,18.64,21.4,29.2,48.5,0.0,0.07,1,0.0
2023-08-10 07:40:00,3,0,18.64,21.4,30.3,46.5,0.0,0.07,1,0.0
2023-08-10 07:50:00,3,0,18.64,21.3,29.8,45.5,0.0,0.07,1,0.0
2023-08-10 08:00:00,3,0,18.6,21.3,30.3,45.5,0.0,0.19,1,-0.03999999999999915
2023-08-10 08:10:00,3,0,18.6,21.3,30.4,48.0,0.0,0.19,1,0.0
2023-08-10 08:20:00,3,0,18.6,21.3,30.4,46.5,0.0,0.19,1,0.0
2023-08-10 08:30:00,3,0,18.6,21.3,30.4,49.5,0.0,0.19,1,0.0
2023-08-10 08:40:00,3,0,18.54,21.3,30.7,48.5,0.0,0.19,1,-0.060000000000002274
2023-08-10 08:50:00,3,0,18.6,21.3,31.2,47.0,0.0,0.19,1,0.060000000000002274
2023-08-10 09:00:00,3,0,18.54,21.3,31.2,50.5,0.0,0.32,1,-0.060000000000002274
2023-08-10 09:10:00,3,0,18.54,21.3,31.3,45.5,0.0,0.32,1,0.0
2023-08-10 09:20:00,3,0,18.54,21.3,31.7,49.0,0.0,0.32,1,0.0
2023-08-10 09:30:00,3,0,18.54,21.3,31.7,47.5,0.0,0.32,1,0.0
2023-08-10 09:40:00,3,0,18.45,21.3,32.3,46.5,0.0,0.32,1,-0.08999999999999986
2023-08-10 09:50:00,3,0,18.54,21.4,31.9,46.5,0.0,0.32,1,0.08999999999999986
2023-08-10 10:00:00,3,0,18.45,21.4,32.1,47.5,0.0,0.44,1,-0.08999999999999986
2023-08-10 10:10:00,3,0,18.45,21.4,32.3,42.0,0.0,0.44,1,0.0
2023-08-10 10:20:00,3,0,18.45,21.4,32.2,46.0,0.0,0.44,1,0.0
2023-08-10 10:30:00,3,0,18.45,21.4,32.4,46.5,0.0,0.44,1,0.0
2023-08-10 10:40:00,3,0,18.45,21.5,32.5,45.5,0.0,0.44,1,0.0
2023-08-10 10:50:00,3,0,18.39,21.5,32.5,45.0,0.0,0.44,1,-0.05999999999999872
2023-08-10 11:00:00,3,0,18.39,21.5,32.8,45.5,0.0,0.54,1,0.0
2023-08-10 11:10:00,3,0,18.39,21.5,32.9,45.0,0.0,0.54,1,0.0
2023-08-10 11:20:00,3,0,18.39,21.6,32.8,46.0,0.0,0.54,1,0.0
2023-08-10 11:30:00,3,0,18.39,21.6,33.5,44.5,0.0,0.54,1,0.0
2023-08-10 11:40:00,3,0,18.39,21.6,33.4,40.5,0.0,0.54,1,0.0
2023-08-10 11:50:00,3,0,18.39,21.7,33.1,44.5,0.0,0.54,1,0.0
2023-08-10 12:00:00,3,0,18.39,21.7,33.4,42.5,0.0,0.59,1,0.0
2023-08-10 12:10:00,3,0,18.35,21.7,33.7,42.5,0.0,0.59,1,-0.03999999999999915
2023-08-10 12:20:00,3,0,18.35,21.8,33.7,40.5,0.0,0.59,1,0.0
2023-08-10 12:30:00,3,0,18.35,21.8,34.2,40.5,0.0,0.59,1,0.0
2023-08-10 12:40:00,3,0,18.35,21.8,34.3,39.0,0.0,0.59,1,0.0
2023-08-10 12:50:00,3,0,18.35,21.9,34.4,37.5,0.0,0.59,1,0.0
2023-08-10 13:00:00,3,0,18.35,21.9,34.7,37.5,0.0,0.59,1,0.0
2023-08-10 13:10:00,3,0,18.35,21.9,34.6,36.5,0.0,0.59,1,0.0
2023-08-10 13:20:00,3,0,18.35,21.9,34.7,36.5,0.0,0.59,1,0.0
2023-08-10 13:30:00,3,0,18.35,22.0,34.7,37.0,0.0,0.59,1,0.0
2023-08-10 13:40:00,3,0,18.28,22.0,34.9,40.0,0.0,0.59,1,-0.07000000000000028
2023-08-10 13:50:00,3,0,18.35,22.0,35.0,33.5,0.0,0.59,1,0.07000000000000028
2023-08-10 14:00:00,3,0,18.35,22.1,35.2,35.5,0.0,0.53,1,0.0
2023-08-10 14:10:00,3,0,18.28,22.1,35.5,36.5,0.0,0.53,1,-0.07000000000000028
2023-08-10 14:20:00,3,0,18.28,22.1,35.5,35.5,0.0,0.53,1,0.0
2023-08-10 14:30:00,3,0,18.28,22.2,35.5,39.0,0.0,0.53,1,0.0
2023-08-10 14:40:00,3,0,18.28,22.2,35.7,36.0,0.0,0.53,1,0.0
2023-08-10 14:50:00,3,0,18.28,22.3,35.9,35.5,0.0,0.53,1,0.0
2023-08-10 15:00:00,3,0,18.24,22.3,35.8,34.0,0.0,0.47,1,-0.0400000000000027
2023-08-10 15:10:00,3,0,18.28,22.3,35.8,35.5,0.0,0.47,1,0.0400000000000027
2023-08-10 15:20:00,3,0,18.24,22.4,35.9,33.5,0.0,0.47,1,-0.0400000000000027
2023-08-10 15:30:00,3,0,18.24,22.4,35.9,34.5,0.0,0.47,1,0.0
2023-08-10 15:40:00,3,0,18.28,22.4,35.3,36.0,0.0,0.47,1,0.0400000000000027
2023-08-10 15:50:00,3,0,18.24,22.4,35.4,36.0,0.0,0.47,1,-0.0400000000000027
2023-08-10 16:00:00,3,0,18.24,22.4,34.3,37.0,0.0,0.36,1,0.0
2023-08-10 16:10:00,3,0,18.24,22.5,34.0,36.0,0.0,0.36,1,0.0
2023-08-10 16:20:00,3,0,18.24,22.5,31.9,39.0,0.0,0.36,1,0.0
2023-08-10 16:30:00,3,0,18.24,22.5,30.9,43.0,0.0,0.36,1,0.0
2023-08-10 16:40:00,3,0,18.24,22.6,30.6,43.0,0.0,0.36,1,0.0
2023-08-10 16:50:00,3,0,18.24,22.6,30.4,44.5,0.0,0.36,1,0.0
2023-08-10 17:00:00,3,0,18.14,22.6,31.9,42.5,0.0,0.29,1,-0.09999999999999787
2023-08-10 17:10:00,3,0,18.24,22.6,32.3,40.5,0.0,0.29,1,0.09999999999999787
2023-08-10 17:20:00,3,0,18.24,22.6,32.0,40.0,0.0,0.29,1,0.0
2023-08-10 17:30:00,3,0,18.24,22.7,31.6,41.5,0.0,0.29,1,0.0
2023-08-10 17:40:00,3,0,18.14,22.7,31.0,42.5,0.0,0.29,1,-0.09999999999999787
2023-08-10 17:50:00,3,0,18.14,22.7,30.3,43.5,0.0,0.29,1,0.0
2023-08-10 18:00:00,3,0,18.14,22.7,29.4,45.5,0.0,0.16,1,0.0
2023-08-10 18:10:00,3,0,18.24,22.7,28.6,47.0,0.0,0.16,1,0.09999999999999787
2023-08-10 18:20:00,3,0,18.24,22.7,27.9,49.0,0.0,0.16,1,0.0
2023-08-10 18:30:00,3,0,18.14,22.7,27.4,50.5,0.0,0.16,1,-0.09999999999999787
2023-08-10 18:40:00,3,0,18.24,22.8,26.9,51.5,0.0,0.16,1,0.09999999999999787
2023-08-10 18:50:00,3,0,18.14,22.8,26.6,53.0,0.0,0.16,1,-0.09999999999999787
2023-08-10 19:00:00,3,0,18.14,22.8,26.3,54.0,0.0,0.05,1,0.0
2023-08-10 19:10:00,3,0,18.14,22.8,26.0,54.5,0.0,0.05,1,0.0
2023-08-10 19:20:00,3,0,18.14,22.8,25.7,55.5,0.0,0.05,1,0.0
2023-08-10 19:30:00,3,0,18.14,22.8,25.8,55.5,0.0,0.05,1,0.0
2023-08-10 19:40:00,3,0,18.14,22.8,25.6,56.5,0.0,0.05,1,0.0
2023-08-10 19:50:00,3,0,18.14,22.8,25.4,57.5,0.0,0.05,1,0.0
2023-08-10 20:00:00,3,0,18.14,22.8,25.2,58.5,0.0,0.02,1,0.0
2023-08-10 20:10:00,3,0,18.14,22.8,25.1,59.5,0.0,0.02,1,0.0
2023-08-10 20:20:00,3,0,18.14,22.8,25.0,60.0,0.0,0.02,1,0.0
2023-08-10 20:30:00,3,0,18.14,22.9,24.9,60.5,0.0,0.02,1,0.0
2023-08-10 20:40:00,3,0,18.14,22.8,24.7,61.5,0.0,0.02,1,0.0
2023-08-10 20:50:00,3,0,18.14,22.8,24.6,62.0,0.0,0.02,1,0.0
2023-08-10 21:00:00,3,0,18.14,22.8,24.3,63.0,0.0,0.0,1,0.0
2023-08-10 21:10:00,3,0,18.14,22.8,24.2,62.5,0.0,0.0,1,0.0
2023-08-10 21:20:00,3,0,18.14,22.9,24.1,62.5,0.0,0.0,1,0.0
2023-08-10 21:30:00,3,0,18.14,22.8,23.9,62.5,0.0,0.0,1,0.0
2023-08-10 21:40:00,3,0,18.09,22.8,23.9,62.0,0.0,0.0,1,-0.05000000000000071
2023-08-10 21:50:00,3,0,18.09,22.8,23.9,61.0,0.0,0.0,1,0.0
2023-08-10 22:00:00,3,0,18.14,22.8,23.8,61.5,0.0,0.0,1,0.05000000000000071
2023-08-10 22:10:00,3,0,18.14,22.8,23.5,62.0,0.0,0.0,1,0.0
2023-08-10 22:20:00,3,0,18.09,22.8,23.4,62.5,0.0,0.0,1,-0.05000000000000071
2023-08-10 22:30:00,3,0,18.09,22.8,23.2,63.0,0.0,0.0,1,0.0
2023-08-10 22:40:00,3,0,18.14,22.8,23.1,63.5,0.0,0.0,1,0.05000000000000071
2023-08-10 22:50:00,3,0,18.09,22.8,22.9,64.0,0.0,0.0,1,-0.05000000000000071
2023-08-10 23:00:00,3,0,18.09,22.8,22.7,65.0,0.0,0.0,1,0.0
2023-08-10 23:10:00,3,0,18.14,22.8,22.6,65.0,0.0,0.0,1,0.05000000000000071
2023-08-10 23:20:00,3,0,18.09,22.8,22.4,65.0,0.0,0.0,1,-0.05000000000000071
2023-08-10 23:30:00,3,0,18.09,22.8,22.3,66.0,0.0,0.0,1,0.0
2023-08-10 23:40:00,3,0,18.09,22.8,22.1,66.5,0.0,0.0,1,0.0
2023-08-10 23:50:00,3,0,18.09,22.8,21.8,69.0,0.0,0.0,1,0.0
2023-08-11 00:00:00,3,0,18.09,22.8,21.3,69.0,0.0,0.0,1,0.0
2023-08-11 00:10:00,3,0,18.09,22.8,21.1,72.5,0.0,0.0,1,0.0
2023-08-11 00:20:00,3,0,18.09,22.8,20.8,72.0,0.0,0.0,1,0.0
2023-08-11 00:30:00,3,0,18.03,22.8,20.7,72.0,0.0,0.0,1,-0.05999999999999872
2023-08-11 00:40:00,3,0,18.09,22.8,20.8,71.5,0.0,0.0,1,0.05999999999999872
2023-08-11 00:50:00,3,0,18.09,22.8,20.8,71.5,0.0,0.0,1,0.0
2023-08-11 01:00:00,3,0,18.09,22.8,20.7,72.0,0.0,0.0,1,0.0
2023-08-11 01:10:00,3,0,18.09,22.8,20.6,72.5,0.0,0.0,1,0.0
2023-08-11 01:20:00,3,0,18.09,22.7,20.5,73.0,0.0,0.0,1,0.0
2023-08-11 01:30:00,3,0,18.03,22.7,20.4,74.0,0.0,0.0,1,-0.05999999999999872
2023-08-11 01:40:00,3,0,18.09,22.7,20.1,74.5,0.0,0.0,1,0.05999999999999872
2023-08-11 01:50:00,3,0,18.03,22.7,19.8,75.5,0.0,0.0,1,-0.05999999999999872
2023-08-11 02:00:00,3,0,18.03,22.7,19.4,77.0,0.0,0.0,1,0.0
2023-08-11 02:10:00,3,0,18.09,22.7,19.5,77.5,0.0,0.0,1,0.05999999999999872
2023-08-11 02:20:00,3,0,18.03,22.7,19.3,77.5,0.0,0.0,1,-0.05999999999999872
2023-08-11 02:30:00,3,0,18.03,22.7,19.2,78.5,0.0,0.0,1,0.0
2023-08-11 02:40:00,3,0,18.03,22.7,19.4,79.0,0.0,0.0,1,0.0
2023-08-11 02:50:00,3,0,18.03,22.7,19.5,79.0,0.0,0.0,1,0.0
2023-08-11 03:00:00,3,0,18.03,22.7,19.3,79.0,0.0,0.0,1,0.0
2023-08-11 03:10:00,3,0,18.03,22.7,19.2,80.0,0.0,0.0,1,0.0
2023-08-11 03:20:00,3,0,18.03,22.7,19.1,81.0,0.0,0.0,1,0.0
2023-08-11 03:30:00,3,0,18.03,22.6,18.9,81.0,0.0,0.0,1,0.0
2023-08-11 03:40:00,3,0,18.03,22.6,18.9,81.5,0.0,0.0,1,0.0
2023-08-11 03:50:00,3,0,18.03,22.6,18.6,82.0,0.0,0.0,1,0.0
2023-08-11 04:00:00,3,0,18.03,22.6,18.3,82.0,0.0,0.0,1,0.0
2023-08-11 04:10:00,3,0,18.03,22.6,17.8,82.5,0.0,0.0,1,0.0
2023-08-11 04:20:00,3,0,18.03,22.6,17.4,83.0,0.0,0.0,1,0.0
2023-08-11 04:30:00,3,0,17.99,22.6,17.4,84.5,0.0,0.0,1,-0.0400000000000027
2023-08-11 04:40:00,3,0,18.03,22.6,17.3,84.0,0.0,0.0,1,0.0400000000000027
2023-08-11 04:50:00,3,0,18.03,22.5,17.5,84.5,0.0,0.0,1,0.0
2023-08-11 05:00:00,3,0,18.03,22.5,17.7,85.0,0.0,0.0,1,0.0
2023-08-11 05:10:00,3,0,17.99,22.5,18.0,85.0,0.0,0.0,1,-0.0400000000000027
2023-08-11 05:20:00,3,0,18.03,22.5,18.6,83.5,0.0,0.0,1,0.0400000000000027
2023-08-11 05:30:00,3,0,17.99,22.5,19.2,83.0,0.0,0.0,1,-0.0400000000000027
2023-08-11 05:40:00,3,0,17.99,22.5,20.1,81.0,0.0,0.0,1,0.0
2023-08-11 05:50:00,3,0,17.99,22.5,22.4,75.0,0.0,0.0,1,0.0
2023-08-11 06:00:00,3,0,17.99,22.4,24.0,70.0,0.0,0.01,1,0.0
2023-08-11 06:10:00,3,0,17.99,22.4,25.3,65.0,0.0,0.01,1,0.0
2023-08-11 06:20:00,3,0,17.99,22.4,26.4,61.0,0.0,0.01,1,0.0
2023-08-11 06:30:00,3,0,17.99,22.4,27.3,60.0,0.0,0.01,1,0.0
2023-08-11 06:40:00,3,0,17.99,22.4,27.8,57.0,0.0,0.01,1,0.0
2023-08-11 06:50:00,3,0,17.99,22.4,28.7,55.5,0.0,0.01,1,0.0
2023-08-11 07:00:00,3,0,17.95,22.4,29.2,54.5,0.0,0.07,1,-0.03999999999999915
2023-08-11 07:10:00,3,0,17.99,22.4,29.9,53.0,0.0,0.07,1,0.03999999999999915
2023-08-11 07:20:00,3,0,17.99,22.3,30.1,52.5,0.0,0.07,1,0.0
2023-08-11 07:30:00,3,0,17.95,22.3,30.5,50.0,0.0,0.07,1,-0.03999999999999915
2023-08-11 07:40:00,3,0,17.95,22.3,30.6,48.5,0.0,0.07,1,0.0
2023-08-11 07:50:00,3,0,17.95,22.3,31.0,47.0,0.0,0.07,1,0.0
2023-08-11 08:00:00,3,0,17.95,22.3,30.7,47.5,0.0,0.19,1,0.0
2023-08-11 08:10:00,3,0,17.95,22.3,31.0,46.0,0.0,0.19,1,0.0
2023-08-11 08:20:00,3,0,17.95,22.3,31.3,43.0,0.0,0.19,1,0.0
2023-08-11 08:30:00,3,0,17.95,22.3,31.5,45.0,0.0,0.19,1,0.0
2023-08-11 08:40:00,3,0,17.95,22.3,32.0,45.0,0.0,0.19,1,0.0
2023-08-11 08:50:00,3,0,17.95,22.3,33.0,42.0,0.0,0.19,1,0.0
2023-08-11 09:00:00,3,0,17.95,22.3,33.1,39.0,0.0,0.33,1,0.0
2023-08-11 09:10:00,3,0,17.84,22.3,33.0,42.0,0.0,0.33,1,-0.10999999999999943
2023-08-11 09:20:00,3,0,17.84,22.3,33.1,38.0,0.0,0.33,1,0.0
2023-08-11 09:30:00,3,0,17.84,22.3,32.7,37.0,0.0,0.33,1,0.0
2023-08-11 09:40:00,3,0,17.84,22.3,33.0,38.5,0.0,0.33,1,0.0
2023-08-11 09:50:00,3,0,17.84,22.3,33.3,39.5,0.0,0.33,1,0.0
2023-08-11 10:00:00,3,0,17.84,22.3,33.9,38.5,0.0,0.46,1,0.0
2023-08-11 10:10:00,3,0,17.84,22.3,34.0,38.5,0.0,0.46,1,0.0
2023-08-11 10:20:00,3,0,17.84,22.4,33.6,38.5,0.0,0.46,1,0.0
2023-08-11 10:30:00,3,0,17.78,22.4,33.8,40.5,0.0,0.46,1,-0.05999999999999872
2023-08-11 10:40:00,3,0,17.84,22.4,33.7,39.0,0.0,0.46,1,0.05999999999999872
2023-08-11 10:50:00,3,0,17.84,22.4,34.1,43.0,0.0,0.46,1,0.0
2023-08-11 11:00:00,3,0,17.78,22.4,34.1,41.5,0.0,0.55,1,-0.05999999999999872
2023-08-11 11:10:00,3,0,17.78,22.4,34.0,43.5,0.0,0.55,1,0.0
2023-08-11 11:20:00,3,0,17.78,22.5,34.4,40.5,0.0,0.55,1,0.0
2023-08-11 11:30:00,3,0,17.78,22.5,34.1,41.0,0.0,0.55,1,0.0
2023-08-11 11:40:00,3,0,17.78,22.5,34.4,40.5,0.0,0.55,1,0.0
2023-08-11 11:50:00,3,0,17.78,22.6,34.1,41.0,0.0,0.55,1,0.0
2023-08-11 12:00:00,3,0,17.78,22.6,34.7,42.5,0.0,0.6,1,0.0
2023-08-11 12:10:00,3,0,17.78,22.6,34.9,39.0,0.0,0.6,1,0.0
2023-08-11 12:20:00,3,0,17.78,22.6,35.4,39.0,0.0,0.6,1,0.0
2023-08-11 12:30:00,3,0,17.78,22.7,35.9,39.5,0.0,0.6,1,0.0
2023-08-11 12:40:00,3,0,17.78,22.7,35.3,38.5,0.0,0.6,1,0.0
2023-08-11 12:50:00,3,0,17.78,22.7,35.1,39.5,0.0,0.6,1,0.0
2023-08-11 13:00:00,3,0,17.78,22.8,35.5,40.0,0.0,0.58,1,0.0
2023-08-11 13:10:00,3,0,17.73,22.8,35.8,39.0,0.0,0.58,1,-0.05000000000000071
2023-08-11 13:20:00,3,0,17.78,22.8,35.5,39.0,0.0,0.58,1,0.05000000000000071
2023-08-11 13:30:00,3,0,17.78,22.8,35.7,38.5,0.0,0.58,1,0.0
2023-08-11 13:40:00,3,1,17.73,22.9,35.9,40.5,0.0,0.58,1,-0.05000000000000071
2023-08-11 13:50:00,3,1,17.52,22.9,35.9,38.0,0.0,0.58,1,-0.21000000000000085
2023-08-11 14:00:00,3,1,17.52,22.9,36.3,38.0,0.0,0.49,1,0.0
2023-08-11 14:10:00,3,1,17.41,23.0,36.3,36.0,0.0,0.49,1,-0.10999999999999943
2023-08-11 14:20:00,3,1,20.8,23.1,36.3,36.0,0.0,0.49,1,3.3900000000000006
2023-08-11 14:30:00,3,1,26.32,23.1,36.0,38.5,0.0,0.49,2,5.52
2023-08-11 14:40:00,3,1,29.88,23.2,35.8,38.0,0.0,0.49,0,3.5599999999999987
2023-08-11 14:50:00,3,0,31.21,23.3,35.7,39.5,0.0,0.49,0,1.3300000000000018
2023-08-11 15:00:00,3,1,32.16,23.3,36.5,36.5,0.0,0.47,0,0.9499999999999957
2023-08-11 15:10:00,3,1,31.48,23.3,36.3,36.5,0.0,0.47,0,-0.6799999999999962
2023-08-11 15:20:00,3,0,29.81,23.3,36.4,36.5,0.0,0.47,0,-1.6700000000000017
2023-08-11 15:30:00,3,1,28.78,23.2,37.0,35.0,0.0,0.47,0,-1.0299999999999976
2023-08-11 15:40:00,3,1,30.53,23.2,36.1,38.5,0.0,0.47,0,1.75
2023-08-11 15:50:00,3,1,32.16,23.2,35.9,37.5,0.0,0.47,0,1.6299999999999955
2023-08-11 16:00:00,3,1,32.8,23.3,35.7,37.5,0.0,0.38,0,0.6400000000000006
2023-08-11 16:10:00,3,1,31.82,23.3,35.6,38.0,0.0,0.38,0,-0.9799999999999969
2023-08-11 16:20:00,3,0,30.33,23.3,35.4,39.5,0.0,0.38,0,-1.490000000000002
2023-08-11 16:30:00,3,0,29.36,23.3,35.1,39.0,0.0,0.38,0,-0.9699999999999989
2023-08-11 16:40:00,3,0,28.65,23.3,34.7,40.0,0.0,0.38,0,-0.7100000000000009
2023-08-11 16:50:00,3,0,28.1,23.3,34.3,40.0,0.0,0.38,0,-0.5499999999999972
2023-08-11 17:00:00,3,0,27.67,23.3,34.0,40.0,0.0,0.28,0,-0.4299999999999997
2023-08-11 17:10:00,3,0,27.67,23.3,33.7,41.0,0.0,0.28,0,0.0
2023-08-11 17:20:00,3,0,27.02,23.3,33.2,41.0,0.0,0.28,2,-0.6500000000000021
2023-08-11 17:30:00,3,0,26.72,23.3,32.6,42.0,0.0,0.28,2,-0.3000000000000007
2023-08-11 17:40:00,3,0,26.55,23.3,31.8,43.5,0.0,0.28,2,-0.16999999999999815
2023-08-11 17:50:00,3,0,26.37,23.3,31.1,45.0,0.0,0.28,2,-0.17999999999999972
2023-08-11 18:00:00,3,0,26.14,23.3,30.4,46.0,0.0,0.16,2,-0.23000000000000043
2023-08-11 18:10:00,3,0,25.96,23.3,29.4,48.5,0.0,0.16,2,-0.17999999999999972
2023-08-11 18:20:00,3,0,25.91,23.3,28.6,51.0,0.0,0.16,2,-0.05000000000000071
2023-08-11 18:30:00,3,0,25.75,23.3,28.0,52.5,0.0,0.16,2,-0.16000000000000014
2023-08-11 18:40:00,3,0,25.62,23.3,27.6,54.0,0.0,0.16,2,-0.129999999999999
2023-08-11 18:50:00,3,0,25.57,23.3,27.3,55.0,0.0,0.16,2,-0.05000000000000071
2023-08-11 19:00:00,3,0,25.46,23.3,27.0,55.5,0.0,0.06,2,-0.10999999999999943
2023-08-11 19:10:00,3,0,25.35,23.3,26.8,56.0,0.0,0.06,2,-0.10999999999999943
2023-08-11 19:20:00,3,0,25.3,23.3,26.7,57.0,0.0,0.06,2,-0.05000000000000071
2023-08-11 19:30:00,3,0,25.24,23.4,26.5,57.5,0.0,0.06,2,-0.060000000000002274
2023-08-11 19:40:00,3,0,25.12,23.4,26.3,58.5,0.0,0.06,2,-0.11999999999999744
2023-08-11 19:50:00,3,0,25.06,23.4,26.0,59.5,0.0,0.06,2,-0.060000000000002274
2023-08-11 20:00:00,3,0,25.06,23.4,25.8,60.0,0.0,0.02,2,0.0
2023-08-11 20:10:00,3,0,24.95,23.4,25.5,60.5,0.0,0.02,2,-0.10999999999999943
2023-08-11 20:20:00,3,0,24.95,23.4,25.3,61.5,0.0,0.02,2,0.0
2023-08-11 20:30:00,3,0,24.84,23.4,25.2,62.0,0.0,0.02,2,-0.10999999999999943
2023-08-11 20:40:00,3,0,24.79,23.4,24.9,62.5,0.0,0.02,2,-0.05000000000000071
2023-08-11 20:50:00,3,0,24.73,23.4,24.7,63.0,0.0,0.02,2,-0.05999999999999872
2023-08-11 21:00:00,3,0,24.68,23.4,24.5,63.0,0.0,0.0,2,-0.05000000000000071
2023-08-11 21:10:00,3,0,24.68,23.4,24.4,63.0,0.0,0.0,2,0.0
2023-08-11 21:20:00,3,0,24.62,23.4,24.3,62.0,0.0,0.0,2,-0.05999999999999872
2023-08-11 21:30:00,3,0,24.62,23.4,23.9,63.0,0.0,0.0,2,0.0
2023-08-11 21:40:00,3,0,24.53,23.4,23.8,63.5,0.0,0.0,2,-0.08999999999999986
2023-08-11 21:50:00,3,0,24.53,23.4,23.5,64.0,0.0,0.0,2,0.0
2023-08-11 22:00:00,3,0,24.47,23.4,23.3,65.0,0.0,0.0,2,-0.060000000000002274
2023-08-11 22:10:00,3,0,24.47,23.4,22.7,64.5,0.0,0.0,2,0.0
2023-08-11 22:20:00,3,0,24.36,23.4,22.4,64.5,0.0,0.0,2,-0.10999999999999943
2023-08-11 22:30:00,3,0,24.36,23.4,22.0,66.0,0.0,0.0,2,0.0
2023-08-11 22:40:00,3,0,24.36,23.4,21.4,68.0,0.0,0.0,2,0.0
2023-08-11 22:50:00,3,0,24.36,23.4,21.0,69.0,0.0,0.0,2,0.0
2023-08-11 23:00:00,3,0,24.31,23.4,20.5,71.5,0.0,0.0,2,-0.05000000000000071
2023-08-11 23:10:00,3,0,24.2,23.3,20.4,70.0,0.0,0.0,2,-0.10999999999999943
2023-08-11 23:20:00,3,0,24.2,23.3,20.2,71.0,0.0,0.0,2,0.0
2023-08-11 23:30:00,3,0,24.2,23.3,20.1,71.5,0.0,0.0,2,0.0
2023-08-11 23:40:00,3,0,24.14,23.3,19.7,74.0,0.0,0.0,2,-0.05999999999999872
2023-08-11 23:50:00,3,0,24.08,23.3,19.3,75.0,0.0,0.0,2,-0.060000000000002274
2023-08-12 00:00:00,3,0,24.14,23.3,19.2,75.0,0.0,0.0,2,0.060000000000002274
2023-08-12 00:10:00,3,0,24.08,23.3,19.0,76.5,0.0,0.0,2,-0.060000000000002274
2023-08-12 00:20:00,3,0,24.03,23.3,18.8,75.5,0.0,0.0,2,-0.04999999999999716
2023-08-12 00:30:00,3,0,24.08,23.3,18.5,78.5,0.0,0.0,2,0.04999999999999716
2023-08-12 00:40:00,3,0,24.03,23.3,18.2,78.5,0.0,0.0,2,-0.04999999999999716
2023-08-12 00:50:00,3,0,24.03,23.3,17.9,81.5,0.0,0.0,2,0.0
2023-08-12 01:00:00,3,0,23.93,23.3,17.9,82.5,0.0,0.0,2,-0.10000000000000142
2023-08-12 01:10:00,3,0,23.93,23.2,17.6,82.5,0.0,0.0,2,0.0
