datetime,Irrigation (ON/OFF),Soil Moisture [RH%],Soil Temperature [C],Soil Electrical Conductivity,Daily Hour,Environmental Temperature [ C],Environmental Humidity [RH %]
2023-07-01 17:30:00,0.0,25.68,26.0,675.0,17,32.1,46.0
2023-07-01 17:40:00,0.0,25.68,26.1,674.0,17,31.4,48.0
2023-07-01 17:50:00,0.0,25.68,26.1,673.0,17,30.9,47.0
2023-07-01 18:00:00,0.0,25.62,26.2,673.0,18,29.7,49.5
2023-07-01 18:10:00,0.0,25.62,26.2,671.0,18,27.9,56.5
2023-07-01 18:20:00,0.0,25.57,26.3,670.0,18,26.8,58.0
2023-07-01 18:30:00,0.0,25.57,26.3,670.0,18,26.0,62.0
2023-07-01 18:40:00,0.0,25.51,26.3,669.0,18,25.1,66.5
2023-07-01 18:50:00,0.0,25.46,26.3,668.0,18,24.5,66.5
2023-07-01 19:00:00,0.0,25.46,26.3,667.0,19,23.6,75.5
2023-07-01 19:10:00,0.0,25.46,26.2,666.0,19,22.9,79.0
2023-07-01 19:20:00,0.0,25.41,26.2,665.0,19,22.2,82.0
2023-07-01 19:30:00,0.0,25.41,26.2,664.0,19,21.8,83.0
2023-07-01 19:40:00,0.0,25.35,26.1,664.0,19,21.4,84.0
2023-07-01 19:50:00,0.0,25.24,26.1,663.0,19,21.0,84.0
2023-07-01 20:00:00,0.0,25.24,26.0,661.0,20,20.6,85.5
2023-07-01 20:10:00,0.0,25.24,25.9,660.0,20,20.4,86.5
2023-07-01 20:20:00,0.0,25.17,25.9,660.0,20,20.2,86.0
2023-07-01 20:30:00,0.0,25.17,25.8,659.0,20,20.0,89.0
2023-07-01 20:40:00,0.0,25.12,25.8,658.0,20,20.1,90.0
2023-07-01 20:50:00,0.0,25.06,25.7,657.0,20,20.0,90.0
2023-07-01 21:00:00,0.0,25.06,25.6,656.0,21,19.9,91.0
2023-07-01 21:10:00,0.0,25.06,25.6,656.0,21,19.7,90.0
2023-07-01 21:20:00,0.0,25.06,25.5,654.0,21,19.6,90.5
2023-07-01 21:30:00,0.0,25.01,25.4,653.0,21,19.8,91.0
2023-07-01 21:40:00,0.0,25.01,25.4,653.0,21,20.0,91.0
2023-07-01 21:50:00,0.0,25.01,25.3,653.0,21,20.0,90.5
2023-07-01 22:00:00,0.0,24.95,25.2,651.0,22,19.9,90.5
2023-07-01 22:10:00,0.0,24.95,25.2,650.0,22,19.6,90.5
2023-07-01 22:20:00,0.0,24.9,25.1,650.0,22,19.4,89.5
2023-07-01 22:30:00,0.0,24.9,25.1,649.0,22,19.0,91.0
2023-07-01 22:40:00,0.0,24.84,25.0,648.0,22,18.8,91.0
2023-07-01 22:50:00,0.0,24.84,25.0,647.0,22,18.8,91.0
2023-07-01 23:00:00,0.0,24.84,24.9,646.0,23,18.8,91.0
2023-07-01 23:10:00,0.0,24.79,24.9,645.0,23,18.8,91.5
2023-07-01 23:20:00,0.0,24.84,24.8,645.0,23,19.0,91.0
2023-07-01 23:30:00,0.0,24.79,24.8,645.0,23,19.0,91.0
2023-07-01 23:40:00,0.0,24.73,24.7,643.0,23,19.0,91.0
2023-07-01 23:50:00,0.0,24.73,24.7,643.0,23,19.1,90.5
2023-07-02 00:00:00,0.0,24.73,24.6,641.0,0,19.3,89.5
2023-07-02 00:10:00,0.0,24.73,24.6,641.0,0,19.3,89.5
2023-07-02 00:20:00,0.0,24.62,24.5,640.0,0,19.3,89.0
2023-07-02 00:30:00,0.0,24.62,24.5,639.0,0,19.1,89.0
2023-07-02 00:40:00,0.0,24.62,24.4,639.0,0,19.0,89.0
2023-07-02 00:50:00,0.0,24.62,24.4,638.0,0,18.7,89.0
2023-07-02 01:00:00,0.0,24.62,24.4,637.0,1,18.7,89.5
2023-07-02 01:10:00,0.0,24.57,24.3,637.0,1,18.5,89.5
2023-07-02 01:20:00,0.0,24.57,24.3,635.0,1,18.3,90.0
2023-07-02 01:30:00,0.0,24.57,24.2,635.0,1,18.3,91.0
2023-07-02 01:40:00,0.0,24.53,24.2,634.0,1,18.8,89.5
2023-07-02 01:50:00,0.0,24.53,24.1,633.0,1,18.7,88.5
2023-07-02 02:00:00,0.0,24.53,24.1,633.0,2,18.5,89.0
2023-07-02 02:10:00,0.0,24.53,24.1,632.0,2,18.1,89.5
2023-07-02 02:20:00,0.0,24.53,24.0,636.0,2,17.9,90.5
2023-07-02 02:30:00,0.0,24.47,24.0,631.0,2,17.6,90.5
2023-07-02 02:40:00,0.0,24.47,24.0,630.0,2,17.5,91.0
2023-07-02 02:50:00,0.0,24.47,23.9,630.0,2,17.4,91.5
2023-07-02 03:00:00,0.0,24.42,23.9,628.0,3,17.4,91.5
2023-07-02 03:10:00,0.0,24.42,23.8,629.0,3,17.3,92.0
2023-07-02 03:20:00,0.0,24.42,23.8,626.0,3,17.3,91.5
2023-07-02 03:30:00,0.0,24.42,23.7,627.0,3,17.2,91.5
2023-07-02 03:40:00,0.0,24.42,23.7,625.0,3,17.3,92.0
2023-07-02 03:50:00,0.0,24.42,23.7,626.0,3,17.8,91.0
2023-07-02 04:00:00,0.0,24.36,23.6,624.0,4,17.9,90.0
2023-07-02 04:10:00,0.0,24.36,23.6,624.0,4,18.4,88.5
2023-07-02 04:20:00,0.0,24.36,23.5,623.0,4,19.2,86.5
2023-07-02 04:30:00,0.0,24.36,23.5,622.0,4,20.2,83.5
2023-07-02 04:40:00,0.0,24.36,23.5,622.0,4,21.2,80.5
2023-07-02 04:50:00,0.0,24.31,23.4,624.0,4,20.4,81.0
2023-07-02 05:00:00,0.0,24.31,23.4,621.0,5,20.2,82.0
2023-07-02 05:10:00,0.0,24.31,23.4,620.0,5,21.8,78.0
2023-07-02 05:20:00,0.0,24.31,23.3,620.0,5,23.9,71.0
2023-07-02 05:30:00,0.0,24.25,23.3,619.0,5,25.0,67.0
2023-07-02 05:40:00,0.0,24.25,23.3,620.0,5,25.9,64.5
2023-07-02 05:50:00,0.0,24.25,23.3,619.0,5,26.7,61.0
2023-07-02 06:00:00,0.0,24.25,23.2,618.0,6,27.2,60.0
2023-07-02 06:10:00,0.0,24.25,23.2,617.0,6,27.6,58.0
2023-07-02 06:20:00,0.0,24.25,23.2,616.0,6,28.5,56.5
2023-07-02 06:30:00,0.0,24.25,23.2,616.0,6,29.3,55.5
2023-07-02 06:40:00,0.0,24.25,23.2,614.0,6,30.0,53.0
2023-07-02 06:50:00,0.0,24.2,23.2,614.0,6,30.7,48.5
2023-07-02 07:00:00,0.0,24.2,23.2,613.0,7,31.2,47.5
2023-07-02 07:10:00,0.0,24.2,23.2,612.0,7,31.6,46.0
2023-07-02 07:20:00,0.0,24.2,23.2,611.0,7,32.3,46.0
2023-07-02 07:30:00,0.0,24.2,23.2,611.0,7,32.3,51.0
2023-07-02 07:40:00,0.0,24.25,23.3,609.0,7,32.5,46.0
2023-07-02 07:50:00,0.0,24.2,23.3,609.0,7,32.6,47.5
2023-07-02 08:00:00,0.0,24.2,23.3,607.0,8,32.4,46.0
2023-07-02 08:10:00,0.0,24.2,23.3,606.0,8,32.9,48.0
2023-07-02 08:20:00,0.0,24.2,23.4,604.0,8,32.8,47.0
2023-07-02 08:30:00,0.0,24.2,23.4,604.0,8,32.6,45.0
2023-07-02 08:40:00,0.0,24.2,23.4,602.0,8,33.0,49.0
2023-07-02 08:50:00,0.0,24.14,23.5,600.0,8,33.5,46.5
2023-07-02 09:00:00,0.0,24.14,23.5,600.0,9,33.1,48.5
2023-07-02 09:10:00,0.0,24.14,23.6,598.0,9,32.6,48.0
2023-07-02 09:20:00,0.0,24.14,23.6,598.0,9,32.8,47.5
2023-07-02 09:30:00,0.0,24.14,23.6,595.0,9,33.1,48.5
2023-07-02 09:40:00,0.0,24.14,23.7,594.0,9,32.8,48.5
2023-07-02 09:50:00,0.0,24.14,23.7,593.0,9,32.7,48.5
2023-07-02 10:00:00,0.0,24.14,23.8,590.0,10,32.3,51.0
2023-07-02 10:10:00,0.0,24.08,23.8,589.0,10,32.4,48.0
2023-07-02 10:20:00,0.0,24.08,23.9,588.0,10,32.4,50.0
2023-07-02 10:30:00,0.0,24.08,23.9,586.0,10,32.5,47.5
2023-07-02 10:40:00,0.0,24.08,24.0,584.0,10,32.9,49.0
2023-07-02 10:50:00,0.0,24.08,24.0,582.0,10,32.9,49.0
2023-07-02 11:00:00,0.0,24.08,24.1,580.0,11,32.9,46.5
2023-07-02 11:10:00,0.0,24.08,24.2,579.0,11,31.7,46.0
2023-07-02 11:20:00,0.0,23.99,24.2,578.0,11,32.2,54.0
2023-07-02 11:30:00,0.0,24.08,24.3,576.0,11,32.1,45.0
2023-07-02 11:40:00,0.0,23.99,24.4,574.0,11,32.9,46.0
2023-07-02 11:50:00,0.0,23.99,24.5,572.0,11,33.2,45.0
2023-07-02 12:00:00,0.0,23.99,24.5,570.0,12,33.8,46.5
2023-07-02 12:10:00,0.0,23.99,24.6,569.0,12,33.6,44.5
2023-07-02 12:20:00,0.0,23.99,24.7,567.0,12,33.8,42.5
2023-07-02 12:30:00,0.0,23.99,24.7,565.0,12,34.4,43.5
2023-07-02 12:40:00,0.0,23.93,24.8,563.0,12,34.2,43.5
2023-07-02 12:50:00,0.0,23.93,24.9,561.0,12,34.2,44.5
2023-07-02 13:00:00,0.0,23.93,25.0,559.0,13,34.3,45.0
2023-07-02 13:10:00,0.0,23.93,25.0,557.0,13,34.1,42.5
2023-07-02 13:20:00,0.0,23.93,25.1,556.0,13,34.7,41.5
2023-07-02 13:30:00,0.0,23.93,25.2,554.0,13,35.0,39.5
2023-07-02 13:40:00,0.0,23.88,25.3,552.0,13,34.9,42.5
2023-07-02 13:50:00,0.0,23.88,25.4,549.0,13,35.1,41.0
2023-07-02 14:00:00,0.0,23.93,25.4,548.0,14,35.4,44.0
2023-07-02 14:10:00,0.0,23.88,25.5,545.0,14,35.9,42.5
2023-07-02 14:20:00,0.0,23.88,25.6,543.0,14,34.9,41.0
2023-07-02 14:30:00,0.0,23.88,25.7,542.0,14,35.2,43.5
2023-07-02 14:40:00,0.0,23.88,25.8,539.0,14,35.0,44.0
2023-07-02 14:50:00,0.0,23.88,25.9,537.0,14,36.2,40.5
2023-07-02 15:00:00,0.0,23.88,26.0,534.0,15,35.2,41.0
2023-07-02 15:10:00,0.0,23.88,26.1,533.0,15,33.1,43.0
2023-07-02 15:20:00,0.0,23.88,26.2,532.0,15,33.2,46.0
2023-07-02 15:30:00,0.0,23.88,26.3,530.0,15,32.9,45.5
2023-07-02 15:40:00,0.0,23.88,26.4,526.0,15,34.1,47.0
2023-07-02 15:50:00,0.0,23.88,26.4,520.0,15,34.1,44.0
2023-07-02 16:00:00,0.0,23.88,26.5,517.0,16,35.0,45.0
2023-07-02 16:10:00,0.0,23.82,26.5,512.0,16,34.0,46.0
2023-07-02 16:20:00,0.0,23.88,26.6,508.0,16,33.1,45.5
2023-07-02 16:30:00,0.0,23.88,26.7,505.0,16,32.5,48.0
2023-07-02 16:40:00,0.0,23.88,26.7,502.0,16,32.9,45.5
2023-07-02 16:50:00,0.0,23.88,26.8,499.0,16,34.3,43.5
2023-07-02 17:00:00,0.0,23.82,26.8,496.0,17,34.9,44.5
2023-07-02 17:10:00,0.0,23.82,26.9,492.0,17,34.2,44.5
2023-07-02 17:20:00,0.0,23.82,26.9,491.0,17,32.6,46.5
2023-07-02 17:30:00,0.0,23.82,27.0,489.0,17,31.4,50.0
2023-07-02 17:40:00,0.0,23.82,27.0,488.0,17,32.0,49.0
2023-07-02 17:50:00,0.0,23.82,27.1,486.0,17,32.5,50.0
2023-07-02 18:00:00,0.0,23.82,27.1,485.0,18,32.0,48.5
2023-07-02 18:10:00,0.0,23.82,27.1,483.0,18,30.4,53.5
2023-07-02 18:20:00,0.0,23.82,27.1,483.0,18,29.1,55.0
2023-07-02 18:30:00,0.0,23.77,27.1,481.0,18,28.3,56.5
2023-07-02 18:40:00,0.0,23.77,27.1,481.0,18,27.6,58.5
2023-07-02 18:50:00,0.0,23.77,27.1,481.0,18,27.2,60.0
2023-07-02 19:00:00,0.0,23.77,27.1,479.0,19,26.8,61.5
2023-07-02 19:10:00,0.0,23.71,27.1,478.0,19,26.3,62.0
2023-07-02 19:20:00,0.0,23.71,27.0,478.0,19,26.2,63.0
2023-07-02 19:30:00,0.0,23.71,27.0,477.0,19,25.7,64.0
2023-07-02 19:40:00,0.0,23.71,26.9,477.0,19,25.5,65.0
2023-07-02 19:50:00,0.0,23.67,26.9,476.0,19,25.6,65.0
2023-07-02 20:00:00,0.0,23.67,26.8,475.0,20,25.5,65.0
2023-07-02 20:10:00,0.0,23.67,26.7,474.0,20,25.5,65.0
2023-07-02 20:20:00,0.0,23.62,26.7,473.0,20,25.2,65.5
2023-07-02 20:30:00,0.0,23.62,26.6,472.0,20,25.3,65.5
2023-07-02 20:40:00,0.0,23.62,26.6,471.0,20,25.0,66.0
2023-07-02 20:50:00,0.0,23.62,26.5,471.0,20,24.7,66.5
2023-07-02 21:00:00,0.0,23.56,26.4,469.0,21,24.7,66.5
2023-07-02 21:10:00,0.0,23.56,26.4,468.0,21,24.5,67.0
2023-07-02 21:20:00,0.0,23.56,26.3,468.0,21,24.6,67.0
2023-07-02 21:30:00,0.0,23.56,26.2,466.0,21,24.5,67.0
2023-07-02 21:40:00,0.0,23.56,26.2,465.0,21,24.3,67.0
2023-07-02 21:50:00,0.0,23.5,26.1,465.0,21,24.3,67.0
2023-07-02 22:00:00,0.0,23.5,26.1,463.0,22,24.0,68.0
2023-07-02 22:10:00,0.0,23.5,26.0,462.0,22,23.7,68.5
2023-07-02 22:20:00,0.0,23.41,25.9,461.0,22,23.7,68.0
2023-07-02 22:30:00,0.0,23.41,25.9,461.0,22,23.7,67.0
2023-07-02 22:40:00,0.0,23.41,25.8,459.0,22,23.8,67.0
2023-07-02 22:50:00,0.0,23.41,25.8,459.0,22,23.4,67.5
2023-07-02 23:00:00,0.0,23.41,25.7,457.0,23,23.3,67.5
2023-07-02 23:10:00,0.0,23.35,25.7,457.0,23,23.3,67.0
2023-07-02 23:20:00,0.0,23.35,25.6,455.0,23,23.2,67.5
2023-07-02 23:30:00,0.0,23.35,25.6,455.0,23,23.1,67.5
2023-07-02 23:40:00,0.0,23.35,25.5,453.0,23,23.0,68.0
2023-07-02 23:50:00,0.0,23.35,25.5,453.0,23,22.7,68.0
2023-07-03 00:00:00,0.0,23.35,25.4,451.0,0,22.6,68.5
2023-07-03 00:10:00,0.0,23.29,25.4,451.0,0,22.4,68.0
2023-07-03 00:20:00,0.0,23.29,25.3,450.0,0,22.1,71.0
2023-07-03 00:30:00,0.0,23.29,25.3,449.0,0,21.5,73.5
2023-07-03 00:40:00,0.0,23.24,25.2,448.0,0,21.0,75.5
2023-07-03 00:50:00,0.0,23.29,25.2,447.0,0,20.3,79.5
2023-07-03 01:00:00,0.0,23.29,25.2,447.0,1,20.0,80.0
2023-07-03 01:10:00,0.0,23.29,25.1,446.0,1,19.6,81.0
2023-07-03 01:20:00,0.0,23.24,25.1,445.0,1,19.5,82.5
2023-07-03 01:30:00,0.0,23.24,25.0,444.0,1,19.5,82.0
2023-07-03 01:40:00,0.0,23.24,25.0,443.0,1,19.5,82.0
2023-07-03 01:50:00,0.0,23.24,25.0,442.0,1,19.9,80.5
2023-07-03 02:00:00,0.0,23.24,24.9,442.0,2,19.7,82.0
2023-07-03 02:10:00,0.0,23.2,24.9,441.0,2,19.5,82.0
2023-07-03 02:20:00,0.0,23.2,24.8,440.0,2,19.5,82.0
2023-07-03 02:30:00,0.0,23.2,24.8,440.0,2,19.6,81.0
2023-07-03 02:40:00,0.0,23.2,24.8,439.0,2,19.8,80.5
2023-07-03 02:50:00,0.0,23.2,24.7,438.0,2,19.8,80.0
2023-07-03 03:00:00,0.0,23.2,24.7,438.0,3,19.6,81.0
2023-07-03 03:10:00,0.0,23.2,24.6,437.0,3,19.3,82.0
2023-07-03 03:20:00,0.0,23.2,24.6,436.0,3,19.2,82.0
2023-07-03 03:30:00,0.0,23.14,24.6,436.0,3,19.1,82.0
2023-07-03 03:40:00,0.0,23.14,24.5,435.0,3,19.0,82.5
2023-07-03 03:50:00,0.0,23.14,24.5,434.0,3,19.0,82.5
2023-07-03 04:00:00,0.0,23.14,24.5,433.0,4,18.9,83.0
2023-07-03 04:10:00,0.0,23.14,24.4,432.0,4,18.7,83.5
2023-07-03 04:20:00,0.0,23.14,24.4,431.0,4,18.8,83.5
2023-07-03 04:30:00,0.0,23.14,24.3,431.0,4,19.6,80.5
2023-07-03 04:40:00,0.0,23.14,24.3,431.0,4,20.5,78.0
2023-07-03 04:50:00,0.0,23.14,24.3,429.0,4,20.4,78.5
2023-07-03 05:00:00,0.0,23.08,24.2,429.0,5,20.6,77.5
2023-07-03 05:10:00,0.0,23.14,24.2,428.0,5,22.2,74.0
2023-07-03 05:20:00,0.0,23.14,24.2,427.0,5,24.1,68.0
2023-07-03 05:30:00,0.0,23.14,24.1,425.0,5,25.1,64.0
2023-07-03 05:40:00,0.0,23.14,24.1,426.0,5,25.8,62.0
2023-07-03 05:50:00,0.0,23.08,24.1,424.0,5,26.5,60.0
2023-07-03 06:00:00,0.0,23.08,24.1,423.0,6,27.7,58.0
2023-07-03 06:10:00,0.0,23.08,24.0,422.0,6,28.7,58.0
2023-07-03 06:20:00,0.0,23.08,24.0,421.0,6,29.7,53.0
2023-07-03 06:30:00,0.0,23.08,24.0,420.0,6,30.6,52.0
2023-07-03 06:40:00,0.0,23.08,24.0,418.0,6,31.1,50.5
2023-07-03 06:50:00,0.0,23.08,24.0,417.0,6,31.4,49.5
2023-07-03 07:00:00,0.0,23.08,24.0,415.0,7,31.5,50.5
2023-07-03 07:10:00,0.0,23.08,24.0,413.0,7,31.8,53.0
2023-07-03 07:20:00,0.0,23.08,24.0,412.0,7,31.8,51.5
2023-07-03 07:30:00,0.0,23.08,24.1,409.0,7,32.3,53.0
2023-07-03 07:40:00,0.0,23.08,24.1,407.0,7,32.6,51.0
2023-07-03 07:50:00,0.0,23.08,24.1,405.0,7,33.1,51.0
2023-07-03 08:00:00,0.0,23.03,24.1,403.0,8,32.8,48.5
2023-07-03 08:10:00,0.0,23.03,24.1,402.0,8,32.8,51.5
2023-07-03 08:20:00,0.0,23.03,24.2,400.0,8,33.2,50.5
2023-07-03 08:30:00,0.0,23.03,24.2,397.0,8,33.3,50.5
2023-07-03 08:40:00,0.0,23.03,24.2,395.0,8,33.3,49.5
2023-07-03 08:50:00,0.0,23.03,24.3,393.0,8,32.9,52.0
2023-07-03 09:00:00,0.0,23.03,24.3,390.0,9,32.8,50.0
2023-07-03 09:10:00,0.0,23.03,24.4,389.0,9,32.8,48.5
2023-07-03 09:20:00,0.0,22.99,24.4,387.0,9,33.3,50.5
2023-07-03 09:30:00,0.0,23.03,24.5,385.0,9,33.5,52.5
2023-07-03 09:40:00,0.0,22.99,24.5,384.0,9,33.5,51.5
2023-07-03 09:50:00,0.0,22.99,24.6,382.0,9,33.7,49.0
2023-07-03 10:00:00,0.0,22.99,24.6,381.0,10,34.2,45.5
2023-07-03 10:10:00,0.0,22.99,24.7,379.0,10,34.6,46.0
2023-07-03 10:20:00,0.0,22.93,24.7,378.0,10,34.4,46.5
2023-07-03 10:30:00,0.0,22.93,24.8,376.0,10,34.3,46.5
2023-07-03 10:40:00,0.0,22.93,24.9,375.0,10,32.6,49.0
2023-07-03 10:50:00,0.0,22.84,24.9,375.0,10,32.7,52.5
2023-07-03 11:00:00,0.0,22.93,25.0,374.0,11,32.5,48.0
2023-07-03 11:10:00,0.0,22.93,25.1,373.0,11,32.1,51.0
2023-07-03 11:20:00,0.0,22.84,25.1,372.0,11,31.7,52.5
2023-07-03 11:30:00,0.0,22.93,25.2,372.0,11,31.3,53.5
2023-07-03 11:40:00,0.0,22.93,25.2,370.0,11,32.8,52.5
2023-07-03 11:50:00,0.0,22.84,25.3,369.0,11,33.8,51.5
2023-07-03 12:00:00,0.0,22.84,25.3,368.0,12,34.6,47.0
2023-07-03 12:10:00,0.0,22.78,25.4,366.0,12,34.8,47.0
2023-07-03 12:20:00,0.0,22.84,25.5,366.0,12,34.5,48.0
2023-07-03 12:30:00,0.0,22.84,25.5,365.0,12,34.1,47.5
2023-07-03 12:40:00,0.0,22.84,25.6,364.0,12,32.8,50.0
2023-07-03 12:50:00,0.0,22.78,25.7,363.0,12,34.3,48.0
2023-07-03 13:00:00,0.0,22.78,25.8,362.0,13,34.3,47.5
2023-07-03 13:10:00,0.0,22.78,25.8,361.0,13,33.0,50.5
2023-07-03 13:20:00,0.0,22.78,25.9,361.0,13,33.0,49.5
2023-07-03 13:30:00,0.0,22.78,26.0,358.0,13,33.6,47.0
2023-07-03 13:40:00,0.0,22.78,26.0,358.0,13,34.2,48.0
2023-07-03 13:50:00,0.0,22.78,26.1,356.0,13,33.3,49.5
2023-07-03 14:00:00,0.0,22.78,26.1,356.0,14,32.2,49.5
2023-07-03 14:10:00,0.0,22.78,26.2,356.0,14,32.2,51.0
2023-07-03 14:20:00,0.0,22.72,26.2,355.0,14,32.9,48.0
2023-07-03 14:30:00,0.0,22.78,26.3,354.0,14,34.9,47.5
2023-07-03 14:40:00,0.0,22.72,26.3,353.0,14,35.4,44.5
2023-07-03 14:50:00,0.0,22.72,26.4,352.0,14,34.8,42.5
2023-07-03 15:00:00,0.0,22.72,26.4,351.0,15,33.0,46.5
2023-07-03 15:10:00,0.0,22.72,26.5,351.0,15,33.8,46.5
2023-07-03 15:20:00,0.0,22.72,26.5,351.0,15,32.7,48.5
2023-07-03 15:30:00,0.0,22.72,26.6,350.0,15,33.5,50.0
2023-07-03 15:40:00,0.0,22.72,26.6,349.0,15,34.0,47.5
2023-07-03 15:50:00,0.0,22.72,26.7,348.0,15,34.5,45.5
2023-07-03 16:00:00,0.0,22.66,26.7,347.0,16,33.8,46.0
2023-07-03 16:10:00,0.0,22.66,26.7,347.0,16,28.1,56.5
2023-07-03 16:20:00,0.0,22.66,26.8,347.0,16,27.4,59.0
2023-07-03 16:30:00,0.0,22.66,26.8,346.0,16,27.6,60.0
2023-07-03 16:40:00,0.0,22.66,26.9,345.0,16,27.6,59.5
2023-07-03 16:50:00,0.0,22.66,26.9,346.0,16,27.2,57.5
2023-07-03 17:00:00,0.0,22.66,26.9,345.0,17,26.4,59.0
2023-07-03 17:10:00,0.0,22.66,26.9,345.0,17,25.8,60.5
2023-07-03 17:20:00,0.0,22.62,26.9,345.0,17,25.8,61.5
2023-07-03 17:30:00,0.0,22.62,26.9,345.0,17,25.8,59.5
2023-07-03 17:40:00,0.0,22.62,26.8,345.0,17,25.6,58.0
2023-07-03 17:50:00,0.0,22.62,26.8,345.0,17,25.0,64.0
2023-07-03 18:00:00,0.0,22.62,26.8,345.0,18,24.5,64.5
2023-07-03 18:10:00,0.0,22.57,26.7,344.0,18,24.0,65.5
2023-07-03 18:20:00,0.0,22.57,26.7,345.0,18,23.7,66.5
2023-07-03 18:30:00,0.0,22.57,26.7,344.0,18,23.8,67.5
2023-07-03 18:40:00,0.0,22.57,26.6,344.0,18,23.6,68.0
2023-07-03 18:50:00,0.0,22.57,26.5,344.0,18,23.5,69.0
2023-07-03 19:00:00,0.0,22.51,26.5,343.0,19,23.5,69.0
2023-07-03 19:10:00,0.0,22.51,26.4,343.0,19,23.5,69.0
2023-07-03 19:20:00,0.0,22.51,26.4,343.0,19,23.4,69.5
2023-07-03 19:30:00,0.0,22.51,26.4,343.0,19,23.3,69.5
2023-07-03 19:40:00,0.0,22.51,26.3,342.0,19,23.1,69.5
2023-07-03 19:50:00,0.0,22.47,26.3,342.0,19,22.9,70.0
2023-07-03 20:00:00,0.0,22.47,26.2,341.0,20,22.6,72.0
2023-07-03 20:10:00,0.0,22.47,26.2,341.0,20,22.1,75.0
2023-07-03 20:20:00,0.0,22.47,26.1,341.0,20,21.7,76.0
2023-07-03 20:30:00,0.0,22.41,26.1,340.0,20,21.4,77.0
2023-07-03 20:40:00,0.0,22.47,26.0,340.0,20,21.4,77.5
2023-07-03 20:50:00,0.0,22.47,26.0,339.0,20,21.2,77.5
2023-07-03 21:00:00,0.0,22.47,25.9,340.0,21,21.3,79.5
2023-07-03 21:10:00,0.0,22.47,25.9,339.0,21,21.1,79.5
2023-07-03 21:20:00,0.0,22.47,25.8,339.0,21,21.2,80.0
2023-07-03 21:30:00,0.0,22.41,25.8,339.0,21,21.1,80.5
2023-07-03 21:40:00,0.0,22.41,25.7,338.0,21,20.8,80.0
2023-07-03 21:50:00,0.0,22.41,25.7,338.0,21,20.6,79.5
2023-07-03 22:00:00,0.0,22.41,25.6,338.0,22,20.6,79.5
2023-07-03 22:10:00,0.0,22.37,25.6,337.0,22,20.5,80.0
2023-07-03 22:20:00,0.0,22.37,25.6,337.0,22,20.1,82.0
2023-07-03 22:30:00,0.0,22.37,25.5,337.0,22,19.7,83.5
2023-07-03 22:40:00,0.0,22.37,25.5,337.0,22,19.6,85.5
2023-07-03 22:50:00,0.0,22.37,25.4,336.0,22,19.7,85.5
2023-07-03 23:00:00,0.0,22.26,25.4,336.0,23,20.0,85.0
2023-07-03 23:10:00,0.0,22.37,25.3,336.0,23,20.5,82.0
2023-07-03 23:20:00,0.0,22.37,25.3,335.0,23,20.7,81.0
2023-07-03 23:30:00,0.0,22.37,25.3,334.0,23,20.9,80.5
2023-07-03 23:40:00,0.0,22.37,25.2,335.0,23,20.9,80.0
2023-07-03 23:50:00,0.0,22.26,25.2,334.0,23,21.0,80.0
2023-07-04 00:00:00,0.0,22.26,25.1,334.0,0,20.9,80.5
2023-07-04 00:10:00,0.0,22.26,25.1,334.0,0,20.7,81.0
2023-07-04 00:20:00,0.0,22.26,25.1,333.0,0,20.8,81.5
2023-07-04 00:30:00,0.0,22.26,25.0,332.0,0,21.0,81.5
2023-07-04 00:40:00,0.0,22.26,25.0,332.0,0,21.0,82.0
2023-07-04 00:50:00,0.0,22.26,25.0,331.0,0,20.9,81.5
2023-07-04 01:00:00,0.0,22.26,24.9,331.0,1,20.9,82.5
2023-07-04 01:10:00,0.0,22.22,24.9,331.0,1,20.7,83.0
2023-07-04 01:20:00,0.0,22.26,24.9,330.0,1,20.6,84.0
2023-07-04 01:30:00,0.0,22.26,24.9,329.0,1,20.8,83.5
2023-07-04 01:40:00,0.0,22.22,24.8,329.0,1,20.8,82.0
2023-07-04 01:50:00,0.0,22.22,24.8,329.0,1,20.9,80.5
2023-07-04 02:00:00,0.0,22.22,24.8,328.0,2,20.8,80.5
2023-07-04 02:10:00,0.0,22.22,24.7,328.0,2,20.6,80.5
2023-07-04 02:20:00,0.0,22.22,24.7,328.0,2,20.3,78.0
2023-07-04 02:30:00,0.0,22.22,24.7,327.0,2,20.0,78.0
2023-07-04 02:40:00,0.0,22.22,24.7,326.0,2,19.6,79.0
2023-07-04 02:50:00,0.0,22.22,24.6,326.0,2,19.2,79.5
2023-07-04 03:00:00,0.0,22.22,24.6,326.0,3,18.7,80.5
2023-07-04 03:10:00,0.0,22.22,24.6,325.0,3,18.7,80.5
2023-07-04 03:20:00,0.0,22.16,24.5,324.0,3,18.9,82.0
2023-07-04 03:30:00,0.0,22.16,24.5,323.0,3,18.8,83.0
2023-07-04 03:40:00,0.0,22.16,24.5,324.0,3,18.6,83.0
2023-07-04 03:50:00,0.0,22.16,24.4,323.0,3,18.7,82.0
2023-07-04 04:00:00,0.0,22.16,24.4,322.0,4,18.7,81.5
2023-07-04 04:10:00,0.0,22.16,24.3,322.0,4,18.8,81.0
2023-07-04 04:20:00,0.0,22.1,24.3,322.0,4,19.5,78.0
2023-07-04 04:30:00,0.0,22.1,24.3,321.0,4,20.7,75.0
2023-07-04 04:40:00,0.0,22.1,24.2,321.0,4,21.4,72.0
